sample_id,hp_folder,image_number,left_image,right_image,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,left_iris_x,left_iris_y,right_iris_x,right_iris_y,left_crop_xmin,left_crop_ymin,left_crop_xmax,left_crop_ymax,right_crop_xmin,right_crop_ymin,right_crop_xmax,right_crop_ymax
111_06,HP_111,6,111_06.png,111_06.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,11.0,-5.5,0.0,1981.44,394.8694,1601.42163,368.526367,1977.307,395.4668,1600.36475,369.749756,1879,347,2052,453,1496,322,1676,428
111_07,HP_111,7,111_07.png,111_07.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,11.0,0.0,0.0,1981.09888,402.643433,1601.10486,376.457764,1977.023,401.989746,1600.09937,376.402954,1879,352,2052,455,1496,328,1675,430
111_08,HP_111,8,111_08.png,111_08.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,0.0,0.0,0.0,1965.88855,402.594849,1585.44873,376.464233,1964.25793,401.9485,1586.96606,376.408325,1879,353,2051,456,1496,328,1675,431
111_09,HP_111,9,111_09.png,111_09.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,-11.0,0.0,0.0,1950.27515,402.543823,1569.49731,376.470947,1951.1593,401.905518,1573.58313,376.413818,1879,353,2051,455,1496,328,1675,432
111_10,HP_111,10,111_10.png,111_10.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,-11.0,5.5,0.0,1950.77429,410.096558,1569.99658,384.1455,1951.57739,408.243042,1573.99927,382.853149,1879,361,2051,458,1496,337,1675,435
111_11,HP_111,11,111_11.png,111_11.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,0.0,5.5,0.0,1965.88782,410.2168,1585.4502,384.244263,1964.25867,408.344,1586.96631,382.9353,1879,360,2051,459,1496,336,1675,433
111_12,HP_111,12,111_12.png,111_12.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,11.0,5.5,0.0,1980.61682,410.004883,1600.648,384.0044,1976.62122,408.1681,1599.71655,382.734375,1879,360,2051,458,1496,335,1675,433
111_13,HP_111,13,111_13.png,111_13.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,11.0,11.0,0.0,1980.033,416.783081,1600.08679,390.990356,1976.1344,413.859,1599.24646,388.597534,1879,368,2051,461,1496,343,1675,435
111_14,HP_111,14,111_14.png,111_14.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,0.0,11.0,0.0,1965.886,417.208,1585.45313,391.4037,1964.25867,414.212769,1586.96753,388.9436,1879,369,2051,462,1496,345,1675,437
111_15,HP_111,15,111_15.png,111_15.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,-11.0,11.0,0.0,1951.376,417.045532,1570.60864,391.213745,1952.08167,414.07605,1574.51,388.785522,1879,370,2051,461,1496,346,1675,438
112_01,HP_112,1,112_01.png,112_01.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,11.0,-11.0,0.0,2272.85156,738.902954,1901.12366,738.5447,2268.68774,740.8633,1900.10461,740.857544,2166,695,2343,803,1799,697,1969,804
112_02,HP_112,2,112_02.png,112_02.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,0.0,-11.0,0.0,2257.238,738.6398,1885.83569,738.3684,2255.58813,740.643555,1887.27966,740.7095,2166,695,2343,803,1799,697,1967,804
112_03,HP_112,3,112_03.png,112_03.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,-11.0,-11.0,0.0,2241.887,739.1074,1870.92212,738.8998,2242.71118,741.035156,1874.76477,741.1531,2166,695,2343,803,1799,697,1967,804
112_04,HP_112,4,112_04.png,112_04.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,-11.0,-5.5,0.0,2241.88135,746.6914,1870.85986,746.3346,2242.70679,747.3972,1874.71289,747.391357,2166,700,2343,804,1799,701,1967,805
112_05,HP_112,5,112_05.png,112_05.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,0.0,-5.5,0.0,2257.26636,746.4685,1885.83582,746.069946,2255.612,747.210449,1887.27991,747.1704,2166,700,2343,804,1799,701,1967,805
112_06,HP_112,6,112_06.png,112_06.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,11.0,-5.5,0.0,2272.91772,746.6146,1901.18579,746.1636,2268.74316,747.332642,1900.15662,747.249,2166,700,2343,804,1799,701,1969,805
112_07,HP_112,7,112_07.png,112_07.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,11.0,0.0,0.0,2272.796,754.362549,1901.07532,753.84436,2268.642,753.8325,1900.06421,753.692261,2166,707,2343,807,1799,706,1968,807
112_08,HP_112,8,112_08.png,112_08.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,0.0,0.0,0.0,2257.29224,754.3356,1885.83765,753.838257,2255.634,753.8096,1887.28113,753.687256,2166,706,2343,807,1799,706,1967,807
112_09,HP_112,9,112_09.png,112_09.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,-11.0,0.0,0.0,2242.0415,754.308,1870.968,753.831543,2242.84058,753.7866,1874.8031,753.681763,2166,706,2343,807,1799,706,1967,807
112_10,HP_112,10,112_10.png,112_10.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,-11.0,5.5,0.0,2242.35571,761.7113,1871.23633,761.142456,2243.104,759.998169,1875.02686,759.81665,2166,713,2343,810,1799,713,1967,810
112_11,HP_112,11,112_11.png,112_11.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,0.0,5.5,0.0,2257.315,761.965332,1885.841,761.4033,2255.65381,760.2106,1887.28333,760.0342,2166,714,2343,810,1799,713,1967,809
112_12,HP_112,12,112_12.png,112_12.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,11.0,5.5,0.0,2272.49927,761.8772,1900.80261,761.330566,2268.395,760.1377,1899.83569,759.9729,2166,714,2343,810,1799,713,1969,809
112_13,HP_112,13,112_13.png,112_13.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,11.0,11.0,0.0,2272.05615,768.930664,1900.39221,768.4015,2268.026,766.057739,1899.492,765.90686,2166,723,2342,813,1799,721,1969,812
112_14,HP_112,14,112_14.png,112_14.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,0.0,11.0,0.0,2257.33447,769.1249,1885.84558,768.5337,2255.67114,766.219,1887.28625,766.0178,2166,723,2342,813,1799,721,1968,812
112_15,HP_112,15,112_15.png,112_15.png,-7.6471,-7.2428,0.4294,3.9319,-3.737,60.6694,-11.0,11.0,0.0,2242.80029,768.69165,1871.64087,768.0526,2243.47632,765.8561,1875.36426,765.616455,2166,722,2342,813,1799,721,1968,813
113_01,HP_113,1,113_01.png,113_01.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,11.0,-11.0,0.0,2021.87646,1148.11353,1628.53931,1188.665,2017.43848,1150.39673,1627.35852,1191.01221,1917,1107,2095,1219,1521,1148,1705,1263
113_02,HP_113,2,113_02.png,113_02.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,0.0,-11.0,0.0,2005.37817,1147.594,1611.66858,1188.0127,2003.59546,1149.96362,1613.20862,1190.466,1917,1107,2095,1219,1521,1148,1705,1263
113_03,HP_113,3,113_03.png,113_03.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,-11.0,-11.0,0.0,1988.48853,1147.91711,1594.538,1188.2085,1989.42969,1150.23462,1598.83838,1190.62842,1917,1107,2095,1219,1521,1148,1705,1263
113_04,HP_113,4,113_04.png,113_04.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,-11.0,-5.5,0.0,1988.156,1156.17493,1594.13025,1196.50781,1989.15088,1157.16113,1598.49854,1197.59033,1917,1110,2095,1220,1521,1150,1705,1264
113_05,HP_113,5,113_05.png,113_05.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,0.0,-5.5,0.0,2005.38391,1155.95435,1611.65161,1196.456,2003.59961,1156.9762,1613.19519,1197.54785,1917,1110,2095,1220,1521,1150,1705,1264
113_06,HP_113,6,113_06.png,113_06.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,11.0,-5.5,0.0,2022.21411,1156.18115,1628.87952,1196.85437,2017.72,1157.16528,1627.64331,1197.88135,1917,1111,2095,1220,1521,1151,1705,1264
113_07,HP_113,7,113_07.png,113_07.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,11.0,0.0,0.0,2022.34888,1164.581,1629.02576,1205.39758,2017.83228,1164.21143,1627.76575,1205.04639,1918,1117,2095,1222,1522,1156,1705,1266
113_08,HP_113,8,113_08.png,113_08.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,0.0,0.0,0.0,2005.38708,1164.67688,1611.63684,1205.30115,2003.602,1164.2915,1613.18311,1204.96533,1918,1115,2095,1222,1522,1155,1705,1265
113_09,HP_113,9,113_09.png,113_09.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,-11.0,0.0,0.0,1988.02527,1164.76953,1593.93823,1205.19666,1989.0415,1164.36914,1598.33813,1204.87793,1918,1115,2095,1222,1521,1154,1705,1265
113_10,HP_113,10,113_10.png,113_10.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,-11.0,5.5,0.0,1988.11292,1173.3866,1593.98376,1213.94556,1989.115,1171.59619,1598.376,1212.21582,1919,1122,2095,1224,1522,1160,1705,1267
113_11,HP_113,11,113_11.png,113_11.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,0.0,5.5,0.0,2005.38806,1173.42554,1611.62451,1214.208,2003.603,1171.62878,1613.17261,1212.43481,1919,1123,2095,1224,1522,1161,1705,1267
113_12,HP_113,12,113_12.png,113_12.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,11.0,5.5,0.0,2022.26465,1173.00415,1628.96021,1213.99341,2017.76257,1171.27747,1627.71082,1212.25562,1919,1125,2095,1225,1522,1163,1705,1268
113_13,HP_113,13,113_13.png,113_13.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,11.0,11.0,0.0,2021.96936,1181.13354,1628.68726,1222.32642,2017.51648,1178.09827,1627.48254,1219.24536,1919,1135,2095,1228,1522,1171,1705,1270
113_14,HP_113,14,113_14.png,113_14.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,0.0,11.0,0.0,2005.38672,1181.85449,1611.61475,1222.81934,2003.60278,1178.69946,1613.16382,1219.65747,1919,1133,2095,1228,1522,1170,1705,1270
113_15,HP_113,15,113_15.png,113_15.png,-4.8387,5.1747,5.6583,-2.4901,4.4438,57.5221,-11.0,11.0,0.0,1988.41113,1181.70337,1594.26221,1222.40808,1989.36475,1178.57251,1598.60779,1219.3147,1919,1131,2095,1227,1522,1169,1705,1271
114_01,HP_114,1,114_01.png,114_01.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,11.0,-11.0,0.0,2217.78613,1486.55737,1835.211,1504.85144,2213.59351,1488.55664,1834.22314,1507.09863,2113,1441,2290,1549,1731,1461,1908,1570
114_02,HP_114,2,114_02.png,114_02.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,0.0,-11.0,0.0,2202.471,1486.19324,1819.83728,1504.66016,2200.74268,1488.25256,1821.3252,1506.93823,2113,1440,2290,1549,1731,1460,1908,1570
114_03,HP_114,3,114_03.png,114_03.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,-11.0,-11.0,0.0,2187.24072,1486.50977,1804.69324,1505.148,2187.96582,1488.51782,1808.61658,1507.3457,2113,1441,2290,1549,1731,1460,1908,1569
114_04,HP_114,4,114_04.png,114_04.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,-11.0,-5.5,0.0,2186.81079,1493.87268,1804.20764,1512.45825,2187.60547,1494.69519,1808.21155,1513.48022,2114,1446,2290,1550,1731,1464,1908,1571
114_05,HP_114,5,114_05.png,114_05.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,0.0,-5.5,0.0,2202.485,1493.728,1819.82825,1512.177,2200.75342,1494.5741,1821.3186,1513.24512,2114,1446,2290,1551,1731,1464,1908,1571
114_06,HP_114,6,114_06.png,114_06.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,11.0,-5.5,0.0,2218.268,1493.957,1835.686,1512.269,2213.99561,1494.7655,1834.62085,1513.32239,2114,1447,2290,1551,1731,1465,1908,1571
114_07,HP_114,7,114_07.png,114_07.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,11.0,0.0,0.0,2218.5957,1501.82178,1836.0166,1520.1687,2214.2688,1501.36328,1834.89783,1519.949,2114,1454,2290,1554,1731,1471,1908,1573
114_08,HP_114,8,114_08.png,114_08.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,0.0,0.0,0.0,2202.498,1501.749,1819.82056,1520.20642,2200.76367,1501.302,1821.31274,1519.98047,2114,1453,2290,1554,1731,1470,1908,1573
114_09,HP_114,9,114_09.png,114_09.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,-11.0,0.0,0.0,2186.52344,1501.67737,1803.86829,1520.24365,2187.36475,1501.24207,1807.92847,1520.01221,2114,1453,2290,1553,1731,1470,1908,1574
114_10,HP_114,10,114_10.png,114_10.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,-11.0,5.5,0.0,2186.40723,1509.69409,1803.70813,1528.27075,2187.26733,1507.96631,1807.7948,1526.74609,2114,1461,2290,1556,1732,1478,1908,1577
114_11,HP_114,11,114_11.png,114_11.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,0.0,5.5,0.0,2202.50928,1510.00293,1819.8147,1528.49963,2200.77271,1508.22485,1821.308,1526.93652,2114,1463,2290,1557,1732,1478,1908,1576
114_12,HP_114,12,114_12.png,114_12.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,11.0,5.5,0.0,2218.736,1509.90625,1836.1709,1528.31616,2214.38623,1508.145,1835.0271,1526.78271,2114,1464,2290,1557,1732,1479,1909,1576
114_13,HP_114,13,114_13.png,114_13.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,11.0,11.0,0.0,2218.67383,1517.917,1836.1322,1536.42847,2214.33447,1514.86548,1834.99451,1533.58716,2114,1475,2290,1561,1732,1489,1909,1579
114_14,HP_114,14,114_14.png,114_14.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,0.0,11.0,0.0,2202.51831,1518.18628,1819.81042,1536.75232,2200.78052,1515.08887,1821.30444,1533.85852,2114,1474,2290,1561,1732,1489,1908,1580
114_15,HP_114,15,114_15.png,114_15.png,9.9935,-0.90362,3.1094,2.003,12.5749,58.1569,-11.0,11.0,0.0,2186.47583,1517.65,1803.74426,1536.25635,2187.32471,1514.63965,1807.82483,1533.44531,2114,1472,2290,1560,1732,1488,1908,1581
115_01,HP_115,1,115_01.png,115_01.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,11.0,-11.0,0.0,1870.33057,1711.64233,1513.39,1728.803,1866.64941,1713.25635,1512.73889,1730.675,1765,1667,1940,1771,1414,1685,1579,1790
115_02,HP_115,2,115_02.png,115_02.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,0.0,-11.0,0.0,1857.333,1711.07886,1500.55933,1728.44165,1855.73816,1712.78491,1501.97119,1730.37244,1765,1666,1940,1770,1414,1684,1578,1790
115_03,HP_115,3,115_03.png,115_03.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,-11.0,-11.0,0.0,1843.83435,1711.007,1487.40662,1728.54932,1844.40991,1712.72522,1490.93164,1730.46216,1765,1666,1940,1770,1414,1684,1578,1790
115_04,HP_115,4,115_04.png,115_04.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,-11.0,-5.5,0.0,1843.4071,1717.4303,1486.93518,1734.92822,1844.05176,1718.11584,1490.53845,1735.81641,1765,1670,1940,1772,1414,1687,1578,1791
115_05,HP_115,5,115_05.png,115_05.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,0.0,-5.5,0.0,1857.36731,1717.49951,1500.55872,1734.85352,1855.76587,1718.17371,1501.97131,1735.754,1765,1671,1940,1772,1414,1688,1578,1791
115_06,HP_115,6,115_06.png,115_06.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,11.0,-5.5,0.0,1870.78577,1717.84058,1513.8125,1735.03857,1867.02942,1718.45923,1513.09314,1735.90881,1765,1672,1940,1772,1414,1689,1579,1791
115_07,HP_115,7,115_07.png,115_07.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,11.0,0.0,0.0,1871.14648,1724.45264,1514.14868,1741.69922,1867.33069,1724.00854,1513.37488,1741.49841,1766,1679,1940,1774,1414,1695,1579,1793
115_08,HP_115,8,115_08.png,115_08.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,0.0,0.0,0.0,1857.40112,1724.38049,1500.55908,1741.73914,1855.79358,1723.94751,1501.97241,1741.53174,1766,1678,1940,1775,1414,1694,1578,1793
115_09,HP_115,9,115_09.png,115_09.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,-11.0,0.0,0.0,1843.07849,1724.30762,1486.56079,1741.78,1843.77637,1723.88623,1490.226,1741.566,1766,1677,1940,1774,1414,1693,1578,1793
115_10,HP_115,10,115_10.png,115_10.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,-11.0,5.5,0.0,1842.877,1731.47644,1486.3136,1748.94568,1843.60742,1729.90051,1490.01978,1747.57825,1766,1685,1940,1777,1414,1700,1578,1796
115_11,HP_115,11,115_11.png,115_11.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,0.0,5.5,0.0,1857.434,1731.55627,1500.561,1748.94006,1855.82056,1729.9679,1501.97449,1747.57312,1766,1686,1940,1778,1414,1701,1578,1796
115_12,HP_115,12,115_12.png,115_12.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,11.0,5.5,0.0,1871.38635,1731.3252,1514.3739,1748.64111,1867.53113,1729.77588,1513.5636,1747.323,1766,1687,1940,1777,1414,1701,1580,1796
115_13,HP_115,13,115_13.png,115_13.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,11.0,11.0,0.0,1871.48535,1738.26062,1514.47,1755.677,1867.614,1735.5957,1513.644,1753.22607,1766,1696,1939,1781,1415,1710,1580,1798
115_14,HP_115,14,115_14.png,115_14.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,0.0,11.0,0.0,1857.46484,1738.80884,1500.5647,1756.24536,1855.84631,1736.05261,1501.97766,1753.70178,1766,1696,1939,1782,1415,1710,1578,1798
115_15,HP_115,15,115_15.png,115_15.png,14.9306,-2.8638,3.0627,-3.6902,17.9294,60.9143,-11.0,11.0,0.0,1842.82324,1738.72449,1486.2168,1756.213,1843.5625,1735.981,1489.939,1753.67554,1766,1695,1939,1781,1415,1709,1578,1799
116_01,HP_116,1,116_01.png,116_01.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,11.0,-11.0,0.0,2393.81079,659.9949,2026.33569,659.2578,2389.588,661.983032,2025.33032,661.529053,2281,620,2463,729,1924,622,2089,728
116_02,HP_116,2,116_02.png,116_02.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,0.0,-11.0,0.0,2377.86963,659.955566,2011.22937,659.1604,2376.21484,661.9509,2012.65686,661.446655,2281,619,2463,728,1924,621,2087,728
116_03,HP_116,3,116_03.png,116_03.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,-11.0,-11.0,0.0,2362.48,660.635132,1996.76221,659.7363,2363.306,662.52,2000.51538,661.927368,2281,619,2463,728,1924,621,2087,728
116_04,HP_116,4,116_04.png,116_04.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,-11.0,-5.5,0.0,2362.54541,668.188,1996.75073,667.018555,2363.3606,668.8557,2000.506,668.0382,2281,622,2463,730,1924,623,2087,729
116_05,HP_116,5,116_05.png,116_05.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,0.0,-5.5,0.0,2377.923,667.821533,2011.23486,666.7689,2376.26,668.5488,2012.66162,667.829834,2281,622,2463,730,1924,624,2087,729
116_06,HP_116,6,116_06.png,116_06.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,11.0,-5.5,0.0,2393.853,667.8113,2026.355,666.858032,2389.62354,668.5399,2025.34656,667.9049,2281,623,2463,730,1924,625,2088,729
116_07,HP_116,7,116_07.png,116_07.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,11.0,0.0,0.0,2393.70117,675.6167,2026.20557,674.4696,2389.49756,675.087646,2025.22131,674.2905,2281,629,2463,731,1924,629,2088,731
116_08,HP_116,8,116_08.png,116_08.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,0.0,0.0,0.0,2377.97241,675.6759,2011.24243,674.392334,2376.30151,675.1371,2012.66785,674.2256,2281,628,2463,731,1924,628,2087,730
116_09,HP_116,9,116_09.png,116_09.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,-11.0,0.0,0.0,2362.769,675.727539,1996.898,674.3164,2363.548,675.1808,2000.62866,674.1621,2281,628,2463,731,1924,628,2087,730
116_10,HP_116,10,116_10.png,116_10.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,-11.0,5.5,0.0,2363.13672,683.019165,1997.19067,681.400269,2363.8562,681.2988,2000.87268,680.1072,2281,634,2463,734,1924,633,2087,732
116_11,HP_116,11,116_11.png,116_11.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,0.0,5.5,0.0,2378.01587,683.2488,2011.25146,681.775269,2376.339,681.4905,2012.67468,680.4204,2281,635,2463,734,1924,634,2087,732
116_12,HP_116,12,116_12.png,116_12.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,11.0,5.5,0.0,2393.37378,683.1395,2025.90161,681.8434,2389.225,681.399658,2024.9668,680.4773,2281,635,2463,733,1924,634,2089,732
116_13,HP_116,13,116_13.png,116_13.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,11.0,11.0,0.0,2392.90356,690.1605,2025.47034,688.7721,2388.8335,687.2921,2024.60547,686.2921,2281,643,2462,736,1925,641,2089,734
116_14,HP_116,14,116_14.png,116_14.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,0.0,11.0,0.0,2378.05444,690.320435,2011.26184,688.7063,2376.37256,687.4252,2012.6825,686.2374,2281,642,2462,737,1925,640,2087,734
116_15,HP_116,15,116_15.png,116_15.png,-13.3499,-16.1151,1.67,7.6248,-6.1906,60.6829,-11.0,11.0,0.0,2363.622,689.868164,1997.604,688.077759,2364.263,687.0469,2001.21777,685.7124,2281,641,2462,737,1925,640,2087,734
117_01,HP_117,1,117_01.png,117_01.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,11.0,-11.0,0.0,2762.87622,693.53894,2376.69971,708.203735,2758.49316,695.679932,2375.614,710.5414,2655,650,2836,758,2273,666,2448,774
117_02,HP_117,2,117_02.png,117_02.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,0.0,-11.0,0.0,2746.57642,693.8639,2360.86548,708.599731,2744.82227,695.9523,2362.33,710.8717,2655,649,2836,758,2273,666,2447,774
117_03,HP_117,3,117_03.png,117_03.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,-11.0,-11.0,0.0,2731.619,694.8108,2346.44727,709.6156,2732.27563,696.7444,2350.22729,711.7206,2655,650,2836,758,2273,666,2447,774
117_04,HP_117,4,117_04.png,117_04.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,-11.0,-5.5,0.0,2731.62158,702.2401,2346.40552,716.7866,2732.27783,702.9773,2350.19238,717.7389,2655,655,2836,760,2273,670,2447,775
117_05,HP_117,5,117_05.png,117_05.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,0.0,-5.5,0.0,2746.5918,701.7794,2360.862,716.2742,2744.83521,702.5918,2362.32715,717.310547,2655,654,2836,760,2273,670,2447,775
117_06,HP_117,6,117_06.png,117_06.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,11.0,-5.5,0.0,2762.91357,701.6327,2376.744,716.0742,2758.525,702.46875,2375.651,717.143555,2655,655,2836,760,2273,670,2447,776
117_07,HP_117,7,117_07.png,117_07.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,11.0,0.0,0.0,2762.74658,709.7471,2376.6,723.992432,2758.38623,709.2748,2375.53052,723.7859,2655,662,2836,763,2273,676,2447,777
117_08,HP_117,8,117_08.png,117_08.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,0.0,0.0,0.0,2746.60522,709.713135,2360.86035,723.9949,2744.847,709.246338,2362.32544,723.7881,2655,661,2836,763,2273,675,2447,777
117_09,HP_117,9,117_09.png,117_09.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,-11.0,0.0,0.0,2731.772,709.6813,2346.51465,723.9962,2732.404,709.2201,2350.2832,723.789551,2655,661,2836,762,2273,675,2447,777
117_10,HP_117,10,117_10.png,117_10.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,-11.0,5.5,0.0,2732.05981,716.9153,2346.76563,731.025,2732.645,715.2899,2350.49243,729.6891,2655,668,2836,765,2274,681,2447,780
117_11,HP_117,11,117_11.png,117_11.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,0.0,5.5,0.0,2746.616,717.3955,2360.86,731.498657,2744.857,715.6913,2362.32471,730.0845,2655,670,2836,766,2274,682,2447,780
117_12,HP_117,12,117_12.png,117_12.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,11.0,5.5,0.0,2762.392,717.588135,2376.28223,731.6808,2758.09082,715.8528,2375.26416,730.2362,2655,671,2836,766,2274,683,2448,780
117_13,HP_117,13,117_13.png,117_13.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,11.0,11.0,0.0,2761.88428,724.9137,2375.81934,738.9059,2757.66821,722.0,2374.87646,736.2993,2655,680,2836,769,2274,691,2448,782
117_14,HP_117,14,117_14.png,117_14.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,0.0,11.0,0.0,2746.62476,724.6019,2360.86133,738.5631,2744.86548,721.7388,2362.325,736.01355,2655,679,2836,769,2274,691,2447,783
117_15,HP_117,15,117_15.png,117_15.png,-7.4276,-13.3074,2.6329,13.5159,-4.3576,59.8689,-11.0,11.0,0.0,2732.46362,723.755249,2347.137,737.6837,2732.98364,721.0304,2350.80249,735.2792,2655,677,2836,768,2274,689,2447,783
118_01,HP_118,1,118_01.png,118_01.png,5.0195,-5.7577,-4.8836,6.8741,4.6673,59.6086,11.0,-11.0,0.0,2477.23584,1098.1416,2100.94531,1067.0448,2473.0835,1099.9834,2099.922,1069.5166,2374,1052,2549,1157,1997,1023,2173,1127
118_02,HP_118,2,118_02.png,118_02.png,5.0195,-5.7577,-4.8836,6.8741,4.6673,59.6086,0.0,-11.0,0.0,2461.71021,1098.01318,2085.49146,1067.20032,2460.059,1099.87622,2086.95728,1069.64624,2374,1051,2549,1158,1997,1023,2173,1127
