sample_id,hp_folder,image_number,left_image,right_image,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,left_iris_x,left_iris_y,right_iris_x,right_iris_y,left_crop_xmin,left_crop_ymin,left_crop_xmax,left_crop_ymax,right_crop_xmin,right_crop_ymin,right_crop_xmax,right_crop_ymax,gaze_world_x,gaze_world_y,gaze_world_z,gaze_world_yaw,gaze_world_pitch,target_horizontal,target_vertical,target_direction,head_yaw,head_pitch,head_roll
098_05,HP_098,5,098_05.png,098_05.png,-4.6447,-24.4092,-7.0258,17.6233,5.0772,54.9389,0.0,-5.5,0.0,2996.49219,1223.31226,2575.098,1154.75757,2994.622,1223.90674,2576.71118,1156.25854,2889,1172,3091,1290,2481,1109,2659,1219,-0.30044243175715896,-0.18032035368982097,-0.9365996558001838,-17.785201584869153,-10.388420052222997,CENTER,DOWN,DOWN_CENTER,-24.4092,-4.6447,-7.0258
098_06,HP_098,6,098_06.png,098_06.png,-4.6447,-24.4092,-7.0258,17.6233,5.0772,54.9389,11.0,-5.5,0.0,3016.21,1222.90942,2593.371,1154.44067,3011.15161,1223.56934,2592.038,1155.99487,2889,1171,3091,1289,2481,1108,2661,1219,-0.11756256423252222,-0.1877436858364009,-0.9751570908933785,-6.874263951878909,-10.821137477185701,RIGHT,DOWN,DOWN_RIGHT,-24.4092,-4.6447,-7.0258
098_07,HP_098,7,098_07.png,098_07.png,-4.6447,-24.4092,-7.0258,17.6233,5.0772,54.9389,11.0,0.0,0.0,3016.46948,1232.633,2593.56787,1163.62939,3011.36865,1231.721,2592.20264,1163.70093,2889,1176,3091,1291,2481,1113,2661,1221,-0.11919026571929056,-0.09136726663596426,-0.9886585371832065,-6.874263951878909,-5.242269814864021,RIGHT,CENTER,CENTER_RIGHT,-24.4092,-4.6447,-7.0258
098_08,HP_098,8,098_08.png,098_08.png,-4.6447,-24.4092,-7.0258,17.6233,5.0772,54.9389,0.0,0.0,0.0,2996.56079,1232.635,2575.094,1163.56567,2994.67944,1231.72339,2576.7085,1163.64734,2889,1178,3091,1291,2481,1114,2658,1221,-0.30427353727711803,-0.08765995037611478,-0.9485427494915173,-17.785201584869156,-5.028999963603125,CENTER,CENTER,CENTER_CENTER,-24.4092,-4.6447,-7.0258
098_09,HP_098,9,098_09.png,098_09.png,-4.6447,-24.4092,-7.0258,17.6233,5.0772,54.9389,-11.0,0.0,0.0,2979.07983,1232.63208,2558.89624,1163.50928,2980.02124,1231.72241,2563.11255,1163.59985,2889,1179,3091,1292,2481,1115,2658,1222,-0.4605082875694256,-0.0816849447005582,-0.8838889561981992,-27.519622921293877,-4.68542299194776,LEFT,CENTER,CENTER_LEFT,-24.4092,-4.6447,-7.0258
098_10,HP_098,10,098_10.png,098_10.png,-4.6447,-24.4092,-7.0258,17.6233,5.0772,54.9389,-11.0,5.5,0.0,2979.21484,1241.21191,2558.93457,1171.63831,2980.13428,1238.9187,2563.14478,1170.42139,2889,1187,3091,1294,2481,1123,2657,1225,-0.4620416125281721,0.006824901174110287,-0.8868319846601892,-27.519622921293877,0.3910410686454443,LEFT,UP,UP_LEFT,-24.4092,-4.6447,-7.0258
098_11,HP_098,11,098_11.png,098_11.png,-4.6447,-24.4092,-7.0258,17.6233,5.0772,54.9389,0.0,5.5,0.0,2996.62622,1241.98657,2575.09229,1172.439,2994.73438,1239.5647,2576.70679,1171.09033,2889,1186,3091,1294,2481,1121,2657,1224,-0.3054411767932765,0.007327829041564133,-0.9521827505477486,-17.785201584869153,0.419857434651791,CENTER,UP,UP_CENTER,-24.4092,-4.6447,-7.0258
098_12,HP_098,12,098_12.png,098_12.png,-4.6447,-24.4092,-7.0258,17.6233,5.0772,54.9389,11.0,5.5,0.0,3016.428,1242.389,2593.5083,1172.88916,3011.335,1239.90051,2592.15283,1171.46631,2889,1184,3091,1294,2481,1119,2660,1222,-0.11968740774443916,0.007640275390567969,-0.9927822271874999,-6.874263951878909,0.43775979321867636,RIGHT,UP,UP_RIGHT,-24.4092,-4.6447,-7.0258
098_13,HP_098,13,098_13.png,098_13.png,-4.6447,-24.4092,-7.0258,17.6233,5.0772,54.9389,11.0,11.0,0.0,3016.09351,1251.74487,2593.2,1181.83777,3011.05737,1247.74658,2591.89453,1178.97192,2889,1193,3090,1298,2481,1128,2659,1225,-0.11901115508367624,0.1064241796883121,-0.9871728516036687,-6.87426395187891,6.109225849082281,RIGHT,UP,UP_RIGHT,-24.4092,-4.6447,-7.0258
098_14,HP_098,14,098_14.png,098_14.png,-4.6447,-24.4092,-7.0258,17.6233,5.0772,54.9389,0.0,11.0,0.0,2996.68677,1250.99414,2575.09326,1181.03247,2994.78613,1247.11938,2576.70728,1178.2998,2889,1195,3090,1297,2481,1130,2656,1227,-0.3038525744506187,0.10211810659502615,-0.9472304393890528,-17.785201584869153,5.861153570472469,CENTER,UP,UP_CENTER,-24.4092,-4.6447,-7.0258
098_15,HP_098,15,098_15.png,098_15.png,-4.6447,-24.4092,-7.0258,17.6233,5.0772,54.9389,-11.0,11.0,0.0,2979.5354,1249.52637,2559.15381,1179.548,2980.40259,1245.89355,2563.32764,1177.05957,2889,1196,3090,1297,2481,1132,2656,1228,-0.45995491547737744,0.09517494395787386,-0.8828268266035044,-27.51962292129388,5.4613889870944705,LEFT,UP,UP_LEFT,-24.4092,-4.6447,-7.0258
099_01,HP_099,1,099_01.png,099_01.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,11.0,-11.0,0.0,3042.56836,1459.60791,2640.4707,1486.57593,3037.80762,1461.86755,2639.4585,1488.9021,2916,1416,3118,1525,2534,1445,2703,1552,-0.1556007573143285,-0.37491206093058677,-0.9139088307331248,-9.662440295390619,-22.018877771215617,RIGHT,DOWN,DOWN_RIGHT,-30.4956,11.3597,3.021
099_02,HP_099,2,099_02.png,099_02.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,0.0,-11.0,0.0,3025.306,1460.14575,2624.74658,1487.25244,3023.33081,1462.31763,2626.26416,1489.46716,2916,1414,3118,1525,2534,1443,2701,1552,-0.32308396292630637,-0.3591804496329881,-0.8755604819207395,-20.254184367605756,-21.04987316485712,CENTER,DOWN,DOWN_CENTER,-30.4956,11.3597,3.021
099_03,HP_099,3,099_03.png,099_03.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,-11.0,-11.0,0.0,3009.871,1461.24219,2610.78271,1488.4165,3010.38428,1463.23486,2614.54,1490.44067,2916,1414,3118,1525,2534,1443,2701,1552,-0.46501861163102576,-0.3360024879804466,-0.8190604488727942,-29.585587437307126,-19.63351024759805,LEFT,DOWN,DOWN_LEFT,-30.4956,11.3597,3.021
099_04,HP_099,4,099_04.png,099_04.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,-11.0,-5.5,0.0,3009.5293,1468.60156,2610.429,1495.30322,3010.098,1469.40942,2614.24438,1496.22192,2917,1419,3118,1527,2534,1447,2701,1554,-0.4766153824313265,-0.2609603982321282,-0.8394864190589206,-29.585587437307126,-15.127056400902067,LEFT,DOWN,DOWN_LEFT,-30.4956,11.3597,3.021
099_05,HP_099,5,099_05.png,099_05.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,0.0,-5.5,0.0,3025.35449,1468.03442,2624.75781,1494.659,3023.37061,1468.93469,2626.27466,1495.68311,2917,1420,3118,1527,2534,1448,2702,1554,-0.3323409188116825,-0.27997257931288416,-0.9006469166750628,-20.254184367605752,-16.258568163417134,CENTER,DOWN,DOWN_CENTER,-30.4956,11.3597,3.021
099_06,HP_099,6,099_06.png,099_06.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,11.0,-5.5,0.0,3043.183,1467.77075,2640.99365,1494.27563,3038.32031,1468.71411,2639.896,1495.36255,2917,1421,3118,1527,2534,1449,2703,1554,-0.1604770385427344,-0.29299823243579315,-0.9425492856556917,-9.662440295390619,-17.03754137152685,RIGHT,DOWN,DOWN_RIGHT,-30.4956,11.3597,3.021
099_07,HP_099,7,099_07.png,099_07.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,11.0,0.0,0.0,3043.60449,1476.481,2641.35913,1502.49133,3038.67163,1476.01819,2640.20239,1502.25464,2918,1430,3118,1530,2534,1455,2704,1556,-0.16431020291958542,-0.20409658798462668,-0.9650630756533782,-9.66244029539062,-11.776619286294258,RIGHT,CENTER,CENTER_RIGHT,-30.4956,11.3597,3.021
099_08,HP_099,8,099_08.png,099_08.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,0.0,0.0,0.0,3025.4,1476.40356,2624.772,1502.52747,3023.4082,1475.95361,2626.287,1502.2854,2917,1428,3118,1530,2534,1454,2702,1556,-0.339566427671733,-0.1946146552083967,-0.9202281114899581,-20.254184367605752,-11.222213707016694,CENTER,CENTER,CENTER_CENTER,-30.4956,11.3597,3.021
099_09,HP_099,9,099_09.png,099_09.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,-11.0,0.0,0.0,3009.319,1476.3374,2610.19751,1502.55859,3009.92163,1475.89868,2614.05151,1502.31177,2917,1427,3118,1530,2534,1453,2702,1555,-0.4855794289485577,-0.1808780823121832,-0.8552752407974055,-29.585587437307126,-10.420909784974022,LEFT,CENTER,CENTER_LEFT,-30.4956,11.3597,3.021
099_10,HP_099,10,099_10.png,099_10.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,-11.0,5.5,0.0,3009.26,1484.23987,2610.11,1509.99048,3009.87231,1482.52734,2613.97876,1508.54944,2918,1436,3118,1533,2535,1460,2702,1558,-0.4913932020478332,-0.09703574716126244,-0.8655153290115853,-29.585587437307133,-5.568500976491519,LEFT,UP,UP_LEFT,-30.4956,11.3597,3.021
099_11,HP_099,11,099_11.png,099_11.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,0.0,5.5,0.0,3025.44067,1484.98767,2624.78931,1510.62231,3023.44214,1483.1521,2626.30176,1509.07666,2918,1438,3118,1534,2535,1462,2703,1558,-0.34428638907412534,-0.1046038319517202,-0.9330192498760764,-20.254184367605752,-6.004342111246576,CENTER,UP,UP_CENTER,-30.4956,11.3597,3.021
099_12,HP_099,12,099_12.png,099_12.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,11.0,5.5,0.0,3043.78833,1485.43579,2641.53125,1510.96313,3038.8252,1483.52686,2640.34644,1509.3606,2918,1441,3118,1533,2535,1463,2704,1559,-0.16682734561725945,-0.10985387917569224,-0.9798473156488984,-9.662440295390619,-6.306892415728625,RIGHT,UP,UP_RIGHT,-30.4956,11.3597,3.021
099_13,HP_099,13,099_13.png,099_13.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,11.0,11.0,0.0,3043.71533,1494.27356,2641.492,1519.37585,3038.765,1490.93774,2640.31348,1516.41736,2919,1453,3118,1538,2535,1473,2705,1562,-0.16782993634450677,-0.012559550810763216,-0.9857359535646606,-9.662440295390619,-0.7196281741850289,RIGHT,UP,UP_RIGHT,-30.4956,11.3597,3.021
099_14,HP_099,14,099_14.png,099_14.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,0.0,11.0,0.0,3025.47559,1493.47485,2624.80933,1518.66138,3023.47168,1490.2699,2626.31836,1515.82178,2919,1450,3118,1538,2535,1472,2703,1561,-0.34616084349618953,-0.011952594907484194,-0.9380990384309027,-20.254184367605752,-0.6848495498727998,CENTER,UP,UP_CENTER,-30.4956,11.3597,3.021
099_15,HP_099,15,099_15.png,099_15.png,11.3597,-30.4956,3.021,20.4234,11.7052,55.3476,-11.0,11.0,0.0,3009.36182,1492.06946,2610.17725,1517.37524,3009.95728,1489.09534,2614.03418,1514.74768,2919,1447,3118,1537,2535,1469,2702,1561,-0.4936928284902387,-0.011079392511673343,-0.869565775636829,-29.585587437307133,-0.6348154185157979,LEFT,UP,UP_LEFT,-30.4956,11.3597,3.021
100_01,HP_100,1,100_01.png,100_01.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,11.0,-11.0,0.0,3325.73242,1560.84766,2888.33667,1507.084,3320.85034,1562.8429,2887.30737,1509.77319,3201,1515,3407,1633,2777,1466,2961,1577,-0.2035364996126941,-0.38023425164269603,-0.9022166076963618,-12.71288469407473,-22.348193495606214,RIGHT,DOWN,DOWN_RIGHT,-28.2046,3.5301,-5.1568
100_02,HP_100,2,100_02.png,100_02.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,0.0,-11.0,0.0,3307.89355,1561.7876,2871.83325,1507.96387,3305.89258,1563.62939,2873.459,1510.50793,3201,1515,3407,1633,2777,1466,2959,1577,-0.36567154172267285,-0.36146719711546993,-0.8576862998693925,-23.090805438189737,-21.19032899120043,CENTER,DOWN,DOWN_CENTER,-28.2046,3.5301,-5.1568
100_03,HP_100,3,100_03.png,100_03.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,-11.0,-11.0,0.0,3292.42114,1563.16357,2857.60449,1509.27588,3292.91431,1564.78137,2861.51,1511.60449,3201,1515,3407,1634,2777,1466,2959,1578,-0.500339854273183,-0.33625661896080367,-0.7978668538239564,-32.09169835623018,-19.648970418597482,LEFT,DOWN,DOWN_LEFT,-28.2046,3.5301,-5.1568
100_04,HP_100,4,100_04.png,100_04.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,-11.0,-5.5,0.0,3292.07935,1570.62378,2857.21777,1516.22046,3292.62744,1571.04041,2861.18774,1517.4353,3201,1520,3407,1635,2777,1470,2959,1579,-0.5126489870230171,-0.26247274845898405,-0.8174956100314308,-32.09169835623018,-15.216837020637328,LEFT,DOWN,DOWN_LEFT,-28.2046,3.5301,-5.1568
100_05,HP_100,5,100_05.png,100_05.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,0.0,-5.5,0.0,3307.94116,1569.87842,2871.82886,1515.52734,3305.93115,1570.416,2873.4563,1516.856,3201,1519,3407,1634,2777,1470,2959,1578,-0.37612770281075647,-0.2832509802498599,-0.8822113314653109,-23.090805438189737,-16.454329588088754,CENTER,DOWN,DOWN_CENTER,-28.2046,3.5301,-5.1568
100_06,HP_100,6,100_06.png,100_06.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,11.0,-5.5,0.0,3326.40356,1569.36084,2888.915,1515.06787,3321.41016,1569.98242,2887.7915,1516.47266,3201,1518,3407,1634,2777,1469,2961,1578,-0.2100063936755335,-0.29888204270187246,-0.9308957187385453,-12.712884694074733,-17.390468394451577,RIGHT,DOWN,DOWN_RIGHT,-28.2046,3.5301,-5.1568
100_07,HP_100,7,100_07.png,100_07.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,11.0,0.0,0.0,3326.88135,1578.48572,2889.3252,1523.63586,3321.80859,1577.63342,2888.13525,1523.66,3201,1523,3407,1636,2778,1473,2960,1580,-0.21513656299108763,-0.2104618755916502,-0.9536362294852406,-12.71288469407473,-12.149420699608553,RIGHT,CENTER,CENTER_RIGHT,-28.2046,3.5301,-5.1568
100_08,HP_100,8,100_08.png,100_08.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,0.0,0.0,0.0,3307.988,1578.47534,2871.82617,1523.58936,3305.96973,1577.62549,2873.45483,1523.62109,3201,1525,3407,1636,2778,1475,2958,1581,-0.3843491306687199,-0.19895456468151293,-0.9014947736657095,-23.090805438189737,-11.475831484226347,CENTER,CENTER,CENTER_CENTER,-28.2046,3.5301,-5.1568
100_09,HP_100,9,100_09.png,100_09.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,-11.0,0.0,0.0,3291.86328,1578.46338,2856.9502,1523.54932,3292.44678,1577.61707,2860.96436,1523.5874,3201,1525,3407,1637,2778,1475,2958,1581,-0.5222261369925271,-0.1837869303760391,-0.8327678104158539,-32.09169835623018,-10.590416014409119,LEFT,CENTER,CENTER_LEFT,-28.2046,3.5301,-5.1568
100_10,HP_100,10,100_10.png,100_10.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,-11.0,5.5,0.0,3291.79541,1586.48242,2856.82349,1531.07471,3292.38965,1584.34375,2860.8584,1529.904,3201,1533,3406,1639,2778,1483,2958,1583,-0.5285370363161169,-0.10140852738901486,-0.8428314848265738,-32.09169835623019,-5.820285515000765,LEFT,UP,UP_LEFT,-28.2046,3.5301,-5.1568
100_11,HP_100,11,100_11.png,100_11.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,0.0,5.5,0.0,3308.03271,1587.31653,2871.8252,1531.91125,3306.007,1585.03955,2873.454,1530.60327,3201,1532,3406,1639,2778,1482,2958,1583,-0.3898092004234496,-0.11000770915063816,-0.9143014225039025,-23.090805438189737,-6.315759968137414,CENTER,UP,UP_CENTER,-28.2046,3.5301,-5.1568
100_12,HP_100,12,100_12.png,100_12.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,11.0,5.5,0.0,3327.1145,1587.90955,2889.52515,1532.5116,3322.00317,1585.53418,2888.30249,1531.10449,3201,1531,3406,1639,2778,1480,2960,1582,-0.21856529865381083,-0.11656910228330482,-0.9688347922206525,-12.71288469407473,-6.69413674677017,RIGHT,UP,UP_RIGHT,-28.2046,3.5301,-5.1568
100_13,HP_100,13,100_13.png,100_13.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,11.0,11.0,0.0,3327.07568,1597.24463,2889.4917,1541.35291,3321.97119,1593.36145,2888.27466,1538.52026,3200,1541,3406,1643,2778,1490,2960,1585,-0.2200239432303511,-0.019451046415626692,-0.9753005286570414,-12.71288469407473,-1.1145331536049055,RIGHT,UP,UP_RIGHT,-28.2046,3.5301,-5.1568
100_14,HP_100,14,100_14.png,100_14.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,0.0,11.0,0.0,3308.075,1596.08691,2871.82642,1540.20288,3306.04248,1592.39478,2873.45483,1537.56018,3200,1542,3406,1643,2778,1491,2958,1586,-0.39212351987016986,-0.018342761243509455,-0.9197296821754706,-23.090805438189733,-1.0510217467400351,CENTER,UP,UP_CENTER,-28.2046,3.5301,-5.1568
100_15,HP_100,15,100_15.png,100_15.png,3.5301,-28.2046,-5.1568,23.3614,12.0928,54.7944,-11.0,11.0,0.0,3291.88477,1594.44739,2856.84839,1538.57617,3292.46484,1591.02563,2860.87915,1536.20068,3200,1542,3406,1643,2778,1492,2958,1586,-0.5312000147874602,-0.01689382202587021,-0.8470780029413821,-32.09169835623018,-0.9679907499419604,LEFT,UP,UP_LEFT,-28.2046,3.5301,-5.1568
101_01,HP_101,1,101_01.png,101_01.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,11.0,-11.0,0.0,1275.04626,558.882446,885.0318,547.668945,1271.17847,560.521362,884.2698,549.8478,1175,519,1347,627,778,510,965,620,0.4429136867991617,-0.032422791509482546,-0.8959778058839999,26.304824356820035,-1.8580147463074483,RIGHT,DOWN,DOWN_RIGHT,20.7975,-17.4412,-4.0796
101_02,HP_101,2,101_02.png,101_02.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,0.0,-11.0,0.0,1261.27185,557.8093,870.447266,546.404053,1259.61292,559.624,872.0351,548.7898,1175,519,1347,627,778,509,965,620,0.29664582151917596,-0.034535575797096284,-0.9543629029774661,17.266877810851405,-1.9791362905461707,CENTER,DOWN,DOWN_CENTER,20.7975,-17.4412,-4.0796
101_03,HP_101,3,101_03.png,101_03.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,-11.0,-11.0,0.0,1245.65515,557.2512,854.0527,545.6306,1246.50977,559.157837,858.2853,548.142334,1175,519,1347,627,778,508,965,620,0.12622591806756503,-0.03587412531571072,-0.9913526439874123,7.2562523458559065,-2.0558771047028066,LEFT,DOWN,DOWN_LEFT,20.7975,-17.4412,-4.0796
101_04,HP_101,4,101_04.png,101_04.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,-11.0,-5.5,0.0,1245.73474,565.074341,854.0886,553.771362,1246.57654,565.7207,858.3151,554.9701,1176,521,1347,628,778,511,965,621,0.12611578123338696,0.05503654688924537,-0.9904876517303991,7.2562523458559065,3.154955963021286,LEFT,DOWN,DOWN_LEFT,20.7975,-17.4412,-4.0796
101_05,HP_101,5,101_05.png,101_05.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,0.0,-5.5,0.0,1261.27393,565.2982,870.4374,554.2213,1259.615,565.907837,872.0266,555.3468,1176,522,1347,628,778,511,965,621,0.2964059190803791,0.05298638589952646,-0.9535910937311769,17.266877810851405,3.03731865681164,CENTER,DOWN,DOWN_CENTER,20.7975,-17.4412,-4.0796
101_06,HP_101,6,101_06.png,101_06.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,11.0,-5.5,0.0,1274.99341,565.781,884.9847,554.9055,1271.1344,566.312134,884.2303,555.919556,1176,522,1347,628,778,512,965,621,0.4425979353079412,0.049749606105583086,-0.8953390666967944,26.30482435682003,2.8516195923895857,RIGHT,DOWN,DOWN_RIGHT,20.7975,-17.4412,-4.0796
101_07,HP_101,7,101_07.png,101_07.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,11.0,0.0,0.0,1274.81,572.6251,884.805359,562.1062,1270.98169,572.0574,884.0799,561.96106,1176,526,1347,629,778,516,965,622,0.43933215172160184,0.13092565141054996,-0.8887326562394287,26.304824356820035,7.5230854324425875,RIGHT,CENTER,CENTER_RIGHT,20.7975,-17.4412,-4.0796
101_08,HP_101,8,101_08.png,101_08.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,0.0,0.0,0.0,1261.27417,572.719,870.429749,561.996948,1259.61584,572.135132,872.019653,561.869263,1176,526,1347,629,778,515,965,622,0.2939286650328293,0.1393063332978349,-0.9456213223987344,17.26687781085141,8.007708743808914,CENTER,CENTER,CENTER_CENTER,20.7975,-17.4412,-4.0796
101_09,HP_101,9,101_09.png,101_09.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,-11.0,0.0,0.0,1245.98987,572.8196,854.323669,561.869,1246.79016,572.219,858.5109,561.761963,1176,526,1347,629,778,515,965,622,0.12497972756027874,0.14460150385054824,-0.9815653176346025,7.2562523458559065,8.31420384636269,LEFT,CENTER,CENTER_LEFT,20.7975,-17.4412,-4.0796
101_10,HP_101,10,101_10.png,101_10.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,-11.0,5.5,0.0,1246.398,580.232544,854.733337,569.642334,1247.13208,578.4396,858.8524,568.282959,1176,532,1347,631,778,521,965,624,0.12289844400531018,0.23075440830020297,-0.9652193406221702,7.2562523458559065,13.341490974935436,LEFT,UP,UP_LEFT,20.7975,-17.4412,-4.0796
101_11,HP_101,11,101_11.png,101_11.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,0.0,5.5,0.0,1261.273,579.8418,870.424133,569.4851,1259.6156,578.1134,872.0144,568.151733,1176,531,1347,631,778,521,965,624,0.2893776715614768,0.2225688198370166,-0.9309799587735581,17.266877810851405,12.859957090081195,CENTER,UP,UP_CENTER,20.7975,-17.4412,-4.0796
101_12,HP_101,12,101_12.png,101_12.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,11.0,5.5,0.0,1274.51038,579.2285,884.506653,569.076538,1270.73181,577.601563,883.8296,567.8104,1176,531,1347,631,778,520,965,623,0.4333074163103961,0.209555114204371,-0.8765451141163254,26.304824356820035,12.096282082496186,RIGHT,UP,UP_RIGHT,20.7975,-17.4412,-4.0796
101_13,HP_101,13,101_13.png,101_13.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,11.0,11.0,0.0,1274.11584,585.4402,884.109558,575.657,1270.40259,582.818,883.4967,573.3335,1176,537,1347,634,778,526,965,625,0.4248571228026335,0.2843248673204915,-0.8594508683031584,26.30482435682003,16.518496894920638,RIGHT,UP,UP_RIGHT,20.7975,-17.4412,-4.0796
101_14,HP_101,14,101_14.png,101_14.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,0.0,11.0,0.0,1261.27026,586.4856,870.4208,576.49,1259.6145,583.6914,872.0105,574.03,1176,538,1347,634,778,527,965,626,0.2830351766921086,0.3012378361436129,-0.9105750132912613,17.266877810851405,17.531965602474628,CENTER,UP,UP_CENTER,20.7975,-17.4412,-4.0796
101_15,HP_101,15,101_15.png,101_15.png,-17.4412,20.7975,-4.0796,-18.6325,-8.8308,59.9441,-11.0,11.0,0.0,1246.92444,587.1166,855.2796,576.8716,1247.57336,584.21814,859.307556,574.349243,1176,539,1347,633,778,529,965,627,0.12001007482202053,0.3118107817596495,-0.9425346775157131,7.2562523458559065,18.16839054165348,LEFT,UP,UP_LEFT,20.7975,-17.4412,-4.0796
102_01,HP_102,1,102_01.png,102_01.png,-11.7082,24.4787,-8.7722,-24.4291,-1.7647,60.4629,11.0,-11.0,0.0,1010.18762,934.066162,615.6673,902.737061,1006.55,935.45166,615.1354,904.8147,909,897,1083,1003,507,867,697,976,0.5012299218121413,-0.1306555542452862,-0.8553932964578643,30.36877943505375,-7.5074759192831815,RIGHT,DOWN,DOWN_RIGHT,24.4787,-11.7082,-8.7722
102_02,HP_102,2,102_02.png,102_02.png,-11.7082,24.4787,-8.7722,-24.4291,-1.7647,60.4629,0.0,-11.0,0.0,997.5144,933.0144,602.204468,901.4159,995.906433,934.571533,603.8397,903.7092,909,896,1083,1003,507,866,697,976,0.37091210287885534,-0.14022147945348348,-0.918020777890055,22.00040952612132,-8.060662506915085,CENTER,DOWN,DOWN_CENTER,24.4787,-11.7082,-8.7722
102_03,HP_102,3,102_03.png,102_03.png,-11.7082,24.4787,-8.7722,-24.4291,-1.7647,60.4629,-11.0,-11.0,0.0,982.802246,932.319946,586.729,900.4094,983.5595,933.9911,590.859863,902.8668,909,896,1083,1003,507,865,697,976,0.21445031109608995,-0.14747920248309418,-0.9655366118929622,12.522396072561607,-8.48087079201164,LEFT,DOWN,DOWN_LEFT,24.4787,-11.7082,-8.7722
102_04,HP_102,4,102_04.png,102_04.png,-11.7082,24.4787,-8.7722,-24.4291,-1.7647,60.4629,-11.0,-5.5,0.0,982.6932,939.562866,586.555054,908.005859,983.4681,940.0686,590.7146,909.239258,909,898,1083,1004,507,868,696,977,0.21642798422416223,-0.06019937668738139,-0.9744408461733921,12.522396072561609,-3.4512568968919557,LEFT,DOWN,DOWN_LEFT,24.4787,-11.7082,-8.7722
102_05,HP_102,5,102_05.png,102_05.png,-11.7082,24.4787,-8.7722,-24.4291,-1.7647,60.4629,0.0,-5.5,0.0,997.5259,939.8469,602.1999,908.613159,995.9159,940.306152,603.8364,909.7477,909,898,1083,1004,507,868,696,977,0.3740001812936506,-0.05718601492425726,-0.9256638828913004,22.000409526121317,-3.278305768661657,CENTER,DOWN,DOWN_CENTER,24.4787,-11.7082,-8.7722
102_06,HP_102,6,102_06.png,102_06.png,-11.7082,24.4787,-8.7722,-24.4291,-1.7647,60.4629,11.0,-5.5,0.0,1010.27643,940.320068,615.7667,909.364868,1006.62427,940.702637,615.2188,910.376831,909,899,1083,1004,507,869,696,977,0.5048470586788948,-0.05322616770630007,-0.8615662611863172,30.36877943505375,-3.051076556616812,RIGHT,DOWN,DOWN_RIGHT,24.4787,-11.7082,-8.7722
