sample_id,hp_folder,image_number,left_image,right_image,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,left_iris_x,left_iris_y,right_iris_x,right_iris_y,left_crop_xmin,left_crop_ymin,left_crop_xmax,left_crop_ymax,right_crop_xmin,right_crop_ymin,right_crop_xmax,right_crop_ymax,gaze_world_x,gaze_world_y,gaze_world_z,gaze_world_yaw,gaze_world_pitch,target_horizontal,target_vertical,target_direction,head_yaw,head_pitch,head_roll,relative_yaw,relative_pitch
104_07,HP_104,7,104_07.png,104_07.png,0.0089228,23.3526,-4.4705,-24.7719,9.533,60.9092,11.0,0.0,0.0,1001.05042,1433.295,613.219666,1422.86462,997.501953,1432.75244,612.731445,1422.72668,902,1388,1073,1489,506,1378,693,1482,0.501870246060782,-0.1337454553908915,-0.8545398816211993,30.425665010281485,-7.686081915200276,RIGHT,CENTER,CENTER_RIGHT,23.3526,0.0089228,-4.4705,6.452824315675833,-8.205089416379026
104_08,HP_104,8,104_08.png,104_08.png,0.0089228,23.3526,-4.4705,-24.7719,9.533,60.9092,0.0,0.0,0.0,988.819458,1433.37939,600.1957,1422.76782,987.2294,1432.82227,601.803467,1422.64526,902,1388,1073,1489,506,1377,693,1482,0.3728384841427448,-0.1434798812094666,-0.9167360516693218,22.131679153252247,-8.249262374257986,CENTER,CENTER,CENTER_CENTER,23.3526,0.0089228,-4.4705,-1.8641830181799697,-8.12057205219933
104_09,HP_104,9,104_09.png,104_09.png,0.0089228,23.3526,-4.4705,-24.7719,9.533,60.9092,-11.0,0.0,0.0,974.6315,1433.47278,585.2274,1422.65247,975.3218,1432.8999,589.248535,1422.54834,902,1387,1073,1489,506,1377,693,1482,0.2180126128045345,-0.1509097682865565,-0.9642078315870692,12.740653001799473,-8.679652631213273,LEFT,CENTER,CENTER_LEFT,23.3526,0.0089228,-4.4705,-11.248762411171315,-7.822833353106342
104_10,HP_104,10,104_10.png,104_10.png,0.0089228,23.3526,-4.4705,-24.7719,9.533,60.9092,-11.0,5.5,0.0,974.576538,1440.562,585.124268,1430.13574,975.2756,1438.84851,589.1625,1428.82593,901,1393,1073,1490,506,1383,692,1484,0.2200798234057253,-0.0644487636270442,-0.9733505166160082,12.740653001799473,-3.6952032602492313,LEFT,UP,UP_LEFT,23.3526,0.0089228,-4.4705,-10.863136140067876,-2.8531844916734537
104_11,HP_104,11,104_11.png,104_11.png,0.0089228,23.3526,-4.4705,-24.7719,9.533,60.9092,0.0,5.5,0.0,988.829163,1440.05566,600.1934,1429.83911,987.2376,1438.426,601.802,1428.57813,901,1392,1073,1491,506,1382,692,1483,0.3760298493649759,-0.0612197038777383,-0.9245829872129788,22.13167915325225,-3.509825372228585,CENTER,UP,UP_CENTER,23.3526,0.0089228,-4.4705,-1.4905938772437899,-3.395724980242684
104_12,HP_104,12,104_12.png,104_12.png,0.0089228,23.3526,-4.4705,-24.7719,9.533,60.9092,11.0,5.5,0.0,1001.09778,1439.39771,613.2811,1429.3634,997.5419,1437.87646,612.7831,1428.18066,901,1392,1073,1491,506,1382,692,1483,0.505596659059847,-0.0570020414344321,-0.8608848852313695,30.425665010281485,-3.26774764177962,RIGHT,UP,UP_RIGHT,23.3526,0.0089228,-4.4705,6.798900307543642,-3.8001740696533406
104_13,HP_104,13,104_13.png,104_13.png,0.0089228,23.3526,-4.4705,-24.7719,9.533,60.9092,11.0,11.0,0.0,1001.04205,1445.43652,613.237061,1435.819,997.495544,1442.94727,612.7462,1433.59839,901,1398,1073,1493,506,1387,692,1485,0.5063108879530933,0.0207637299843505,-0.8621010104722574,30.42566501028149,1.189759596166,RIGHT,UP,UP_RIGHT,23.3526,0.0089228,-4.4705,7.144486331437484,0.643933448286027
104_14,HP_104,14,104_14.png,104_14.png,0.0089228,23.3526,-4.4705,-24.7719,9.533,60.9092,0.0,11.0,0.0,988.8375,1446.65417,600.1928,1436.85474,987.244934,1443.96484,601.8012,1434.46436,901,1399,1073,1493,506,1389,691,1485,0.3766427618744373,0.0223049072404538,-0.9260900177847672,22.13167915325225,1.2780830385294608,CENTER,UP,UP_CENTER,23.3526,0.0089228,-4.4705,-1.1168689789720907,1.3775884191811465
104_15,HP_104,15,104_15.png,104_15.png,0.0089228,23.3526,-4.4705,-24.7719,9.533,60.9092,-11.0,11.0,0.0,974.673035,1447.5625,585.191,1437.55322,975.3565,1444.72339,589.217957,1435.04834,901,1400,1073,1493,506,1390,691,1487,0.2204774891419051,0.0234855376942306,-0.9751092791584408,12.740653001799473,1.3457459211013054,LEFT,UP,UP_LEFT,23.3526,0.0089228,-4.4705,-10.476501243268807,2.172925659636185
105_01,HP_105,1,105_01.png,105_01.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,11.0,-11.0,0.0,1279.62585,1506.29736,898.2319,1523.32886,1275.97974,1507.873,897.6788,1525.23438,1178,1461,1352,1561,793,1477,973,1582,0.4017213526463422,-0.3534141455969628,-0.8448185583425367,25.43164790974872,-20.69628229276858,RIGHT,DOWN,DOWN_RIGHT,14.996,14.0882,4.6344,9.533223888345885,-7.138652624098436
105_02,HP_105,2,105_02.png,105_02.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,0.0,-11.0,0.0,1267.05847,1505.23315,885.170959,1522.541,1265.42615,1506.9823,886.7189,1524.5752,1178,1459,1352,1561,793,1476,972,1582,0.2594864044435906,-0.3727044622711471,-0.8909310802256886,16.238362345199608,-21.88250546721883,CENTER,DOWN,DOWN_CENTER,14.996,14.0882,4.6344,0.8831377411526818,-8.271621975400079
105_03,HP_105,3,105_03.png,105_03.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,-11.0,-11.0,0.0,1253.01465,1504.56116,870.749451,1522.165,1253.63965,1506.41992,874.6194,1524.26074,1178,1459,1352,1560,793,1475,972,1581,0.0982280323802657,-0.3840572431753577,-0.9180693261509426,6.107078927427177,-22.58522523096732,LEFT,DOWN,DOWN_LEFT,14.996,14.0882,4.6344,-8.575124959529225,-9.29111168724041
105_04,HP_105,4,105_04.png,105_04.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,-11.0,-5.5,0.0,1252.62292,1511.33887,870.2894,1529.144,1253.31128,1512.10791,874.2357,1530.1167,1178,1465,1352,1563,793,1480,972,1583,0.1011968842563723,-0.3085273952831738,-0.9458171266035432,6.107078927427177,-17.970506887152993,LEFT,DOWN,DOWN_LEFT,14.996,14.0882,4.6344,-8.827964134599013,-4.683218543179129
105_05,HP_105,5,105_05.png,105_05.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,0.0,-5.5,0.0,1267.07922,1511.77039,885.166138,1529.301,1265.44275,1512.46924,886.7157,1530.248,1178,1465,1352,1563,793,1481,972,1583,0.266852688621424,-0.2988736606781858,-0.9162227772372492,16.2383623451996,-17.389965136648723,CENTER,DOWN,DOWN_CENTER,14.996,14.0882,4.6344,0.8251530938138374,-3.779451541028138
105_06,HP_105,6,105_06.png,105_06.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,11.0,-5.5,0.0,1279.9447,1512.40625,898.5545,1529.68433,1276.24609,1513.002,897.949341,1530.56848,1178,1466,1352,1564,793,1482,972,1583,0.4119312179900761,-0.2825854482233366,-0.8662898684029662,25.43164790974872,-16.41457312218042,RIGHT,DOWN,DOWN_RIGHT,14.996,14.0882,4.6344,9.641128936971752,-2.8582923808960086
105_07,HP_105,7,105_07.png,105_07.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,11.0,0.0,0.0,1280.16541,1518.81116,898.781067,1536.36621,1276.43054,1518.37891,898.13916,1536.17578,1178,1474,1351,1566,793,1488,973,1586,0.420149247206626,-0.2068199817741657,-0.8835723542589137,25.43164790974872,-11.936059838195025,RIGHT,CENTER,CENTER_RIGHT,14.996,14.0882,4.6344,9.753153742923454,1.6188204760193805
105_08,HP_105,8,105_08.png,105_08.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,0.0,0.0,0.0,1267.09912,1518.67578,885.1624,1536.46448,1265.45911,1518.26453,886.7131,1536.25818,1178,1473,1351,1566,793,1488,972,1585,0.2728291662848698,-0.2192656868670136,-0.9367426565428948,16.238362345199608,-12.665906923468912,CENTER,CENTER,CENTER_CENTER,14.996,14.0882,4.6344,0.7648129094352947,0.9442217496546258
105_09,HP_105,9,105_09.png,105_09.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,-11.0,0.0,0.0,1252.35669,1518.52734,869.9617,1536.57629,1253.08826,1518.1394,873.9624,1536.35193,1178,1472,1352,1565,793,1487,972,1586,0.1036174631349764,-0.2266853033089416,-0.9684405994159916,6.107078927427177,-13.10199987265382,LEFT,CENTER,CENTER_LEFT,14.996,14.0882,4.6344,-9.091178011382132,0.17818328423907268
105_10,HP_105,10,105_10.png,105_10.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,-11.0,5.5,0.0,1252.24231,1525.92383,869.7964,1544.25073,1252.99243,1524.345,873.8246,1542.78931,1178,1481,1351,1569,794,1496,972,1589,0.1053428912021419,-0.1397524174889173,-0.984566979478378,6.107078927427178,-8.03351997268331,LEFT,UP,UP_LEFT,14.996,14.0882,4.6344,-9.36540669283836,5.239260659812824
105_11,HP_105,11,105_11.png,105_11.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,0.0,5.5,0.0,1267.118,1525.76416,885.1601,1543.843,1265.47461,1524.21289,886.711365,1542.448,1178,1482,1351,1570,794,1496,972,1589,0.2770728952964531,-0.1350322820066878,-0.9513132467847312,16.238362345199604,-7.760486604093094,CENTER,UP,UP_CENTER,14.996,14.0882,4.6344,0.7019708194265966,5.84924118631227
105_12,HP_105,12,105_12.png,105_12.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,11.0,5.5,0.0,1280.27148,1525.35864,898.894958,1543.2207,1276.51929,1523.875,898.234741,1541.92761,1178,1482,1351,1569,794,1496,973,1588,0.4259486384457029,-0.1271480858571478,-0.895768453155789,25.43164790974872,-7.304822005271365,RIGHT,UP,UP_RIGHT,14.996,14.0882,4.6344,9.86953792521033,6.248603384054701
105_13,HP_105,13,105_13.png,105_13.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,11.0,11.0,0.0,1280.25464,1531.86987,898.887268,1550.06848,1276.50549,1529.34131,898.228333,1547.67371,1178,1492,1351,1573,794,1505,973,1591,0.4290001509774566,-0.044941088263693,-0.9021857730240456,25.43164790974873,-2.575802239494476,RIGHT,UP,UP_RIGHT,14.996,14.0882,4.6344,9.990539977785211,10.976110492368468
105_14,HP_105,14,105_14.png,105_14.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,0.0,11.0,0.0,1267.13538,1532.81543,885.159058,1551.21021,1265.4895,1530.13037,886.7106,1548.62866,1178,1493,1351,1573,794,1506,972,1592,0.2793147433732842,-0.0477717303244575,-0.959010498334676,16.238362345199604,-2.738160678700046,CENTER,UP,UP_CENTER,14.996,14.0882,4.6344,0.6364680845380807,10.87114925587248
105_15,HP_105,15,105_15.png,105_15.png,14.0882,14.996,4.6344,-17.3874,13.9738,59.6986,-11.0,11.0,0.0,1252.29346,1533.2854,869.8106,1551.90869,1253.03516,1530.52148,873.8364,1549.21338,1178,1492,1351,1573,794,1506,972,1593,0.1062566613414022,-0.0494702162847265,-0.9931073555368126,6.107078927427178,-2.8355919995113834,LEFT,UP,UP_LEFT,14.996,14.0882,4.6344,-9.651342973970019,10.429469979159178
106_01,HP_106,1,106_01.png,106_01.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,11.0,-11.0,0.0,1392.4917,496.0775,988.3646,513.090332,1388.23511,498.087524,987.340149,515.446045,1291,455,1466,567,878,474,1072,589,0.4255586312669445,-0.0274690356715179,-0.9045138492214928,25.196199629355124,-1.5740578039487418,RIGHT,DOWN,DOWN_RIGHT,20.7715,-19.5259,-0.060151,5.984416743887666,-19.166303791276103
106_02,HP_106,2,106_02.png,106_02.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,0.0,-11.0,0.0,1377.02869,494.8833,971.8643,511.66626,1375.25488,497.089722,973.501648,514.2551,1291,455,1466,567,878,473,1072,589,0.268270256658763,-0.0292421482987776,-0.9628997695269812,15.568189282978762,-1.675690554037116,CENTER,DOWN,DOWN_CENTER,20.7715,-19.5259,-0.060151,-4.156405061646925,-20.44586099647381
106_03,HP_106,3,106_03.png,106_03.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,-11.0,-11.0,0.0,1359.636,494.386719,953.4257,510.924561,1360.66541,496.675659,958.0413,513.6345,1291,456,1466,567,878,473,1072,589,0.0863660994578203,-0.0302414229713934,-0.99580437496584,4.95685833976489,-1.7329701173486756,LEFT,DOWN,DOWN_LEFT,20.7715,-19.5259,-0.060151,-15.479369771504798,-21.166032586487283
106_04,HP_106,4,106_04.png,106_04.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,-11.0,-5.5,0.0,1359.735,503.149048,953.473633,520.055664,1360.74829,504.024658,958.080933,521.2909,1292,459,1466,568,878,476,1072,590,0.0862218497449861,0.0651853207279425,-0.99414117035165,4.95685833976489,3.737493804526353,LEFT,DOWN,DOWN_LEFT,20.7715,-19.5259,-0.060151,-15.64894579673418,-15.697932331225452
106_05,HP_106,5,106_05.png,106_05.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,0.0,-5.5,0.0,1377.02148,503.333374,971.840942,520.4923,1375.24915,504.178223,973.4818,521.6565,1292,458,1466,568,878,476,1072,590,0.2678512422414096,0.0630382241274133,-0.961395805237674,15.568189282978762,3.61422060009831,CENTER,DOWN,DOWN_CENTER,20.7715,-19.5259,-0.060151,-4.674324457469529,-15.178960125837628
106_06,HP_106,6,106_06.png,106_06.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,11.0,-5.5,0.0,1392.41,503.8662,988.284546,521.2566,1388.16724,504.623779,987.2731,522.296143,1292,459,1466,568,878,476,1072,590,0.4249719479610281,0.0592267399418474,-0.9032668690492694,25.196199629355124,3.39542929443706,RIGHT,DOWN,DOWN_RIGHT,20.7715,-19.5259,-0.060151,5.218617871754047,-14.251199535174687
106_07,HP_106,7,106_07.png,106_07.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,11.0,0.0,0.0,1392.16321,511.579346,988.0362,529.367432,1387.96143,511.097046,987.0653,529.099854,1292,463,1466,570,878,480,1072,591,0.4212447253242966,0.1446051628081485,-0.895344753866178,25.196199629355128,8.314415716003058,RIGHT,CENTER,CENTER_RIGHT,20.7715,-19.5259,-0.060151,4.492891000329074,-9.383738087556072
106_08,HP_106,8,106_08.png,106_08.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,0.0,0.0,0.0,1377.01233,511.6875,971.821045,529.25354,1375.24219,511.1869,973.464661,529.004,1292,463,1466,570,878,480,1072,591,0.2651945881619243,0.1537328649201581,-0.9518603031186182,15.568189282978762,8.843313972356347,CENTER,CENTER,CENTER_CENTER,20.7715,-19.5259,-0.060151,-5.161409698919652,-9.971504823314463
106_09,HP_106,9,106_09.png,106_09.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,-11.0,0.0,0.0,1360.05017,511.8031,953.7726,529.1194,1361.01221,511.2832,958.3297,528.891235,1292,464,1466,569,878,480,1072,591,0.0853083583237195,0.1588604593067958,-0.9836085799081592,4.9568583397648895,9.140759402217206,LEFT,CENTER,CENTER_LEFT,20.7715,-19.5259,-0.060151,-15.807701942478221,-10.29687956023058
106_10,HP_106,10,106_10.png,106_10.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,-11.0,5.5,0.0,1360.54944,520.037231,954.287354,537.7649,1361.4303,518.1915,958.7584,536.142456,1293,470,1466,571,879,486,1072,594,0.0836965305566484,0.248441723715447,-0.9650241451332072,4.95685833976489,14.385320567863117,LEFT,UP,UP_LEFT,20.7715,-19.5259,-0.060151,-15.95663952369823,-5.054394350687206
106_11,HP_106,11,106_11.png,106_11.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,0.0,5.5,0.0,1377.00171,519.657349,971.8052,537.638062,1375.23425,517.874756,973.450256,536.037,1293,470,1466,572,879,486,1072,593,0.260493794511315,0.2407089808599056,-0.934987791125896,15.568189282978762,13.928388752744103,CENTER,UP,UP_CENTER,20.7715,-19.5259,-0.060151,-5.620270215175756,-4.906812941405959
106_12,HP_106,12,106_12.png,106_12.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,11.0,5.5,0.0,1391.77209,518.9817,987.638855,537.176636,1387.63525,517.310547,986.732239,535.6515,1293,470,1466,572,879,486,1072,593,0.4146179800948403,0.2268769123731466,-0.8812597785069406,25.196199629355124,13.113271948830535,RIGHT,UP,UP_RIGHT,20.7715,-19.5259,-0.060151,3.8043866417950625,-4.633756971885749
106_13,HP_106,13,106_13.png,106_13.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,11.0,11.0,0.0,1391.26758,525.88916,987.1225,544.4874,1387.2146,523.110352,986.2997,541.786743,1293,477,1466,575,879,492,1072,595,0.4054933467123265,0.3045698967097491,-0.8618656065711462,25.196199629355124,17.732289741162685,RIGHT,UP,UP_RIGHT,20.7715,-19.5259,-0.060151,3.1504970592924804,-0.06115390173925877
106_14,HP_106,14,106_14.png,106_14.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,0.0,11.0,0.0,1376.98975,527.025757,971.792664,545.406,1375.22571,524.0597,973.4386,542.554565,1293,478,1466,575,879,493,1072,596,0.2540671402370765,0.3222585755199963,-0.9119206647266946,15.568189282978762,18.799569081328404,CENTER,UP,UP_CENTER,20.7715,-19.5259,-0.060151,-6.053236131857763,-0.05486467340243339
106_15,HP_106,15,106_15.png,106_15.png,-19.5259,20.7715,-0.060151,-15.9721,-9.259,57.3285,-11.0,11.0,0.0,1361.18591,527.62085,954.9646,545.72876,1361.9635,524.5564,959.322754,542.8246,1293,478,1466,574,879,493,1072,597,0.0815021070747001,0.332083262047495,-0.9397223598543768,4.95685833976489,19.39526988873808,LEFT,UP,UP_LEFT,20.7715,-19.5259,-0.060151,-16.09664024982605,-0.04639641398888176
107_01,HP_107,1,107_01.png,107_01.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,11.0,-11.0,0.0,1484.40588,801.737549,1113.78662,752.3711,1480.63916,803.2213,1113.04907,754.650269,1377,758,1553,866,1009,712,1182,819,0.3591569695786715,-0.1125023332525098,-0.9264715301701432,21.18937420833371,-6.459584316988835,RIGHT,DOWN,DOWN_RIGHT,6.1628,-9.0022,-7.7142,13.530845642830375,-16.78404888607572
107_02,HP_107,2,107_02.png,107_02.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,0.0,-11.0,0.0,1470.51111,800.7875,1099.82031,751.4219,1468.97461,802.4264,1101.33179,753.8562,1377,758,1553,866,1009,712,1181,819,0.2027948594038598,-0.1180406835020516,-0.972080573840326,11.78399627324814,-6.779038312670625,CENTER,DOWN,DOWN_CENTER,6.1628,-9.0022,-7.7142,3.7958250176964143,-16.245507675463568
107_03,HP_107,3,107_03.png,107_03.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,-11.0,-11.0,0.0,1455.23511,800.403442,1084.61292,751.0038,1456.15784,802.105469,1088.57483,753.506,1377,757,1553,867,1009,711,1181,819,0.0293493545169699,-0.1204935391667701,-0.9922801632646412,1.6941828423239549,-6.92058697275871,LEFT,DOWN,DOWN_LEFT,6.1628,-9.0022,-7.7142,-6.553928154746562,-15.180291246787656
107_04,HP_107,4,107_04.png,107_04.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,-11.0,-5.5,0.0,1455.23328,807.911255,1084.52539,758.5974,1456.15625,808.403931,1088.502,759.876343,1377,761,1553,868,1009,714,1180,820,0.0295497324483891,-0.0318799529303692,-0.999054794249738,1.6941828423239549,-1.8268962984884929,LEFT,DOWN,DOWN_LEFT,6.1628,-9.0022,-7.7142,-5.861939688341159,-10.131512919412277
107_05,HP_107,5,107_05.png,107_05.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,0.0,-5.5,0.0,1470.5603,808.097168,1099.8197,758.8408,1469.01587,808.5596,1101.3313,760.0803,1377,761,1553,867,1009,714,1180,820,0.2041230628083832,-0.0312223625000651,-0.9784472082384617,11.783996273248142,-1.7892003741449705,CENTER,DOWN,DOWN_CENTER,6.1628,-9.0022,-7.7142,4.335115040407568,-11.28321831779272
107_06,HP_107,6,107_06.png,107_06.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,11.0,-5.5,0.0,1484.48938,808.569,1113.8479,759.35,1480.70911,808.954834,1113.10046,760.5061,1377,761,1553,867,1009,714,1182,820,0.3612917831666635,-0.0297395386904524,-0.9319784371189774,21.18937420833371,-1.7042013252913772,RIGHT,DOWN,DOWN_RIGHT,6.1628,-9.0022,-7.7142,13.903871257238876,-12.04240044735471
107_07,HP_107,7,107_07.png,107_07.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,11.0,0.0,0.0,1484.43262,815.4359,1113.77661,766.3899,1480.66223,814.7184,1113.04065,766.4131,1377,765,1553,869,1009,718,1182,821,0.3609313229416585,0.0536383965181465,-0.9310486037466286,21.18937420833371,3.074729316450753,RIGHT,CENTER,CENTER_RIGHT,6.1628,-9.0022,-7.7142,14.265684268431384,-7.276790844301385
107_08,HP_107,8,107_08.png,107_08.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,0.0,0.0,0.0,1470.60657,815.453857,1099.82068,766.3367,1469.05493,814.7323,1101.33215,766.3685,1377,766,1553,869,1009,719,1180,822,0.2038986291395047,0.0563070871827916,-0.9773714038010424,11.783996273248142,3.227865638527833,CENTER,CENTER,CENTER_CENTER,6.1628,-9.0022,-7.7142,4.8588455020885215,-6.292903515677903
107_09,HP_107,9,107_09.png,107_09.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,-11.0,0.0,0.0,1455.40356,815.469849,1084.61975,766.2777,1456.299,814.745239,1088.58057,766.3191,1377,766,1553,869,1009,720,1180,822,0.0295158618531355,0.0574903109339496,-0.9979096542512176,1.6941828423239549,3.295769376687488,LEFT,CENTER,CENTER_LEFT,6.1628,-9.0022,-7.7142,-5.187689035778397,-5.052602271018582
107_10,HP_107,10,107_10.png,107_10.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,-11.0,5.5,0.0,1455.73547,822.823364,1084.886,773.778931,1456.57727,820.9154,1088.80249,772.6122,1377,773,1553,872,1009,726,1179,825,0.0292501298775916,0.1455021731391644,-0.9889254509385046,1.6941828423239549,8.366359997729107,LEFT,UP,UP_LEFT,6.1628,-9.0022,-7.7142,-4.530682541238197,-0.024644762653825765
107_11,HP_107,11,107_11.png,107_11.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,0.0,5.5,0.0,1470.64929,822.615967,1099.82324,773.667,1469.09143,820.7427,1101.33386,772.518433,1377,772,1553,871,1009,725,1179,824,0.2021367433387994,0.1425596145344597,-0.9689259483036724,11.78399627324814,8.195987299170845,CENTER,UP,UP_CENTER,6.1628,-9.0022,-7.7142,5.367596368274579,-1.3507666058530392
107_12,HP_107,12,107_12.png,107_12.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,11.0,5.5,0.0,1484.242,822.136963,1113.57886,773.2926,1480.50366,820.3436,1112.875,772.2053,1377,770,1553,871,1009,723,1181,823,0.3580977572012056,0.135911218624368,-0.9237392147892746,21.18937420833371,7.811314536556473,RIGHT,UP,UP_RIGHT,6.1628,-9.0022,-7.7142,14.616755145008971,-2.553130784163847
107_13,HP_107,13,107_13.png,107_13.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,11.0,11.0,0.0,1483.9342,828.4949,1113.27,779.8816,1480.24731,825.6819,1112.61584,777.7351,1377,776,1552,873,1009,729,1180,825,0.3529613613297928,0.2154695645606756,-0.910489507988012,21.18937420833371,12.443077075105366,RIGHT,UP,UP_RIGHT,6.1628,-9.0022,-7.7142,14.957530060563103,2.0660857810785735
107_14,HP_107,14,107_14.png,107_14.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,0.0,11.0,0.0,1470.688,829.373169,1099.82739,780.619141,1469.12488,826.415039,1101.33643,778.3523,1377,779,1552,874,1009,732,1179,826,0.1989536180298193,0.2256878358256529,-0.9536678974533944,11.78399627324814,13.043328669765254,CENTER,UP,UP_CENTER,6.1628,-9.0022,-7.7142,5.861924359344521,3.471326946201349
107_15,HP_107,15,107_15.png,107_15.png,-9.0022,6.1628,-7.7142,-12.8172,-3.5395,61.4382,-11.0,11.0,0.0,1456.20435,829.749634,1085.29834,780.8707,1456.97009,826.728638,1089.14661,778.562744,1377,781,1552,875,1009,735,1179,827,0.0287707753379933,0.2301962844082956,-0.9727188253195606,1.6941828423239549,13.30862810212412,LEFT,UP,UP_LEFT,6.1628,-9.0022,-7.7142,-3.890433323809576,4.876077643744879
108_01,HP_108,1,108_01.png,108_01.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,11.0,-11.0,0.0,1577.52686,1064.06152,1209.84949,1029.80688,1573.78882,1065.61414,1209.02612,1032.09607,1485,1023,1648,1130,1106,990,1292,1099,0.3699508015617969,-0.1950797639910978,-0.908339303402072,22.16021302788129,-11.249383219101391,RIGHT,DOWN,DOWN_RIGHT,21.3397,-4.4353,-6.7828,-0.6469390143554004,-15.385469301815117
108_02,HP_108,2,108_02.png,108_02.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,0.0,-11.0,0.0,1563.90125,1063.26758,1195.21777,1028.87866,1562.3501,1064.9502,1196.75146,1031.31921,1485,1022,1648,1130,1106,990,1292,1099,0.2146518863360164,-0.2050829336939799,-0.9549165188642724,12.668713719186751,-11.834353950020777,CENTER,DOWN,DOWN_CENTER,21.3397,-4.4353,-6.7828,-10.29784410066366,-15.054932652665931
108_03,HP_108,3,108_03.png,108_03.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,-11.0,-11.0,0.0,1549.13013,1063.03491,1179.49243,1028.54211,1549.95654,1064.75623,1183.56,1031.03711,1485,1023,1648,1130,1106,990,1292,1099,0.0413113492081458,-0.2097981229891913,-0.9768715985311552,2.421563332218568,-12.110522002479213,LEFT,DOWN,DOWN_LEFT,21.3397,-4.4353,-6.7828,-20.62963548595819,-14.247153095619163
108_04,HP_108,4,108_04.png,108_04.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,-11.0,-5.5,0.0,1548.91089,1070.36365,1179.22607,1036.1488,1549.77283,1070.905,1183.33826,1037.41846,1485,1026,1648,1131,1106,993,1291,1100,0.0419335706184198,-0.1224776121044077,-0.9915849989730544,2.421563332218569,-7.035114279294366,LEFT,DOWN,DOWN_LEFT,21.3397,-4.4353,-6.7828,-20.054939720002924,-9.203012068027837
108_05,HP_108,5,108_05.png,108_05.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,0.0,-5.5,0.0,1563.88159,1070.45349,1195.21167,1036.37854,1562.33337,1070.9801,1196.74683,1037.611,1485,1026,1648,1131,1106,993,1292,1100,0.2177381151660615,-0.1196442739251109,-0.9686461484571464,12.668713719186751,-6.871573069043867,CENTER,DOWN,DOWN_CENTER,21.3397,-4.4353,-6.7828,-9.777046516917025,-10.118230549519843
